final_position	id	word	candidate_rank	source	existing_id	lesson_number	category	subcategory	folder	lesson_title
1281	5281	火曜日	493	candidate		129	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 129
1282	5282	水曜日	494	candidate		129	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 129
1283	5283	木曜日	495	candidate		129	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 129
1284	5284	金曜日	496	candidate		129	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 129
1285	5285	土曜日	497	candidate		129	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 129
1286	5286	日曜日	498	candidate		129	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 129
1287	5287	誕生日	499	candidate		129	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 129
1288	5288	番号	501	candidate		129	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 129
1289	5289	公園	502	candidate		129	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 129
1290	5290	映画館	505	candidate		129	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 129
1291	5291	喫茶店	506	candidate		130	Daily Life	Common Verbs	core-verbs-more	Common Verbs 130
1292	5292	食堂	507	candidate		130	Daily Life	Common Verbs	core-verbs-more	Common Verbs 130
1293	5293	交番	508	candidate		130	Daily Life	Common Verbs	core-verbs-more	Common Verbs 130
1294	5294	大使館	509	candidate		130	Daily Life	Common Verbs	core-verbs-more	Common Verbs 130
1295	5295	入口	510	candidate		130	Daily Life	Common Verbs	core-verbs-more	Common Verbs 130
1296	5296	出口	511	candidate		130	Daily Life	Common Verbs	core-verbs-more	Common Verbs 130
1297	5297	建物	512	candidate		130	Daily Life	Common Verbs	core-verbs-more	Common Verbs 130
1298	5298	アパート	513	candidate		130	Daily Life	Common Verbs	core-verbs-more	Common Verbs 130
1299	5299	マンション	514	candidate		130	Daily Life	Common Verbs	core-verbs-more	Common Verbs 130
1300	5300	売り場	516	candidate		130	Daily Life	Common Verbs	core-verbs-more	Common Verbs 130
1301	5301	職場	517	candidate		131	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 131
1302	5302	事務所	518	candidate		131	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 131
1303	5303	朝ご飯	520	candidate		131	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 131
1304	5304	昼ご飯	521	candidate		131	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 131
1305	5305	晩ご飯	522	candidate		131	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 131
1306	5306	お菓子	523	candidate		131	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 131
1307	5307	食べ物	527	candidate		131	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 131
1308	5308	飲み物	528	candidate		131	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 131
1309	5309	メニュー	530	candidate		131	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 131
1310	5310	コップ	531	candidate		131	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 131
1311	5311	カップ	532	candidate		132	Work & Business	Business Basics	core-business	Business Vocabulary 132
1312	5312	皿	533	candidate		132	Work & Business	Business Basics	core-business	Business Vocabulary 132
1313	5313	箸	534	candidate		132	Work & Business	Business Basics	core-business	Business Vocabulary 132
1314	5314	スプーン	535	candidate		132	Work & Business	Business Basics	core-business	Business Vocabulary 132
1315	5315	フォーク	536	candidate		132	Work & Business	Business Basics	core-business	Business Vocabulary 132
1316	5316	ナイフ	537	candidate		132	Work & Business	Business Basics	core-business	Business Vocabulary 132
1317	5317	上着	538	candidate		132	Work & Business	Business Basics	core-business	Business Vocabulary 132
1318	5318	セーター	539	candidate		132	Work & Business	Business Basics	core-business	Business Vocabulary 132
1319	5319	ネクタイ	541	candidate		132	Work & Business	Business Basics	core-business	Business Vocabulary 132
1320	5320	ポケット	543	candidate		132	Work & Business	Business Basics	core-business	Business Vocabulary 132
1321	5321	ボタン	544	candidate		133	Society & Public Affairs	Public Life	core-public	Public Life 133
1322	5322	ハンカチ	545	candidate		133	Society & Public Affairs	Public Life	core-public	Public Life 133
1323	5323	傘	547	candidate		133	Society & Public Affairs	Public Life	core-public	Public Life 133
1324	5324	箱	548	candidate		133	Society & Public Affairs	Public Life	core-public	Public Life 133
1325	5325	袋	549	candidate		133	Society & Public Affairs	Public Life	core-public	Public Life 133
1326	5326	封筒	550	candidate		133	Society & Public Affairs	Public Life	core-public	Public Life 133
1327	5327	切手	551	candidate		133	Society & Public Affairs	Public Life	core-public	Public Life 133
1328	5328	葉書	552	candidate		133	Society & Public Affairs	Public Life	core-public	Public Life 133
1329	5329	本棚	555	candidate		133	Society & Public Affairs	Public Life	core-public	Public Life 133
1330	5330	犬	556	candidate		133	Society & Public Affairs	Public Life	core-public	Public Life 133
1331	5331	猫	557	candidate		134	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 134
1332	5332	鳥	558	candidate		134	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 134
1333	5333	動物	559	candidate		134	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 134
1334	5334	花	560	candidate		134	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 134
1335	5335	木	561	candidate		134	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 134
1336	5336	草	562	candidate		134	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 134
1337	5337	森	563	candidate		134	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 134
1338	5338	季節	564	candidate		134	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 134
1339	5339	赤ちゃん	565	candidate		134	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 134
1340	5340	親	566	candidate		134	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 134
1341	5341	お父さん	567	candidate		135	Technology & Science	Science & Tech	core-science	Science & Technology 135
1342	5342	お母さん	568	candidate		135	Technology & Science	Science & Tech	core-science	Science & Technology 135
1343	5343	お兄さん	569	candidate		135	Technology & Science	Science & Tech	core-science	Science & Technology 135
1344	5344	お姉さん	570	candidate		135	Technology & Science	Science & Tech	core-science	Science & Technology 135
1345	5345	奥さん	571	candidate		135	Technology & Science	Science & Tech	core-science	Science & Technology 135
1346	5346	患者	572	candidate		135	Technology & Science	Science & Tech	core-science	Science & Technology 135
1347	5347	医療	573	candidate		135	Technology & Science	Science & Tech	core-science	Science & Technology 135
1348	5348	退院	575	candidate		135	Technology & Science	Science & Tech	core-science	Science & Technology 135
1349	5349	運転手	578	candidate		135	Technology & Science	Science & Tech	core-science	Science & Technology 135
1350	5350	チケット	580	candidate		135	Technology & Science	Science & Tech	core-science	Science & Technology 135
1351	5351	信号	581	candidate		136	Daily Life	Nature	core-nature	Nature & Environment 136
1352	5352	交差点	582	candidate		136	Daily Life	Nature	core-nature	Nature & Environment 136
1353	5353	漢字	588	candidate		136	Daily Life	Nature	core-nature	Nature & Environment 136
1354	5354	ひらがな	589	candidate		136	Daily Life	Nature	core-nature	Nature & Environment 136
1355	5355	カタカナ	590	candidate		136	Daily Life	Nature	core-nature	Nature & Environment 136
1356	5356	作文	591	candidate		136	Daily Life	Nature	core-nature	Nature & Environment 136
1357	5357	アルバイト	593	candidate		136	Daily Life	Nature	core-nature	Nature & Environment 136
1358	5358	パート	594	candidate		136	Daily Life	Nature	core-nature	Nature & Environment 136
1359	5359	店員	595	candidate		136	Daily Life	Nature	core-nature	Nature & Environment 136
1360	5360	社長	599	candidate		136	Daily Life	Nature	core-nature	Nature & Environment 136
1361	5361	住所	600	candidate		137	Daily Life	Media	core-media	Media & Culture 137
1362	5362	郵便	601	candidate		137	Daily Life	Media	core-media	Media & Culture 137
1363	5363	誕生	603	candidate		137	Daily Life	Media	core-media	Media & Culture 137
1364	5364	卒業	605	candidate		137	Daily Life	Media	core-media	Media & Culture 137
1365	5365	入学	606	candidate		137	Daily Life	Media	core-media	Media & Culture 137
1366	5366	散歩	608	candidate		137	Daily Life	Media	core-media	Media & Culture 137
1367	5367	登る	611	candidate		137	Daily Life	Media	core-media	Media & Culture 137
1368	5368	歌う	612	candidate		137	Daily Life	Media	core-media	Media & Culture 137
1369	5369	弾く	613	candidate		137	Daily Life	Media	core-media	Media & Culture 137
1370	5370	撮る	614	candidate		137	Daily Life	Media	core-media	Media & Culture 137
1371	5371	着る	615	candidate		138	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 138
1372	5372	脱ぐ	616	candidate		138	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 138
1373	5373	履く	617	candidate		138	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 138
1374	5374	かぶる	618	candidate		138	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 138
1375	5375	押す	619	candidate		138	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 138
1376	5376	引く	620	candidate		138	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 138
1377	5377	切る	621	candidate		138	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 138
1378	5378	折る	622	candidate		138	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 138
1379	5379	貼る	623	candidate		138	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 138
1380	5380	包む	624	candidate		138	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 138
1381	5381	拾う	625	candidate		139	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 139
1382	5382	捨てる	626	candidate		139	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 139
1383	5383	壊す	627	candidate		139	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 139
1384	5384	壊れる	628	candidate		139	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 139
1385	5385	落ちる	629	candidate		139	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 139
1386	5386	落とす	630	candidate		139	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 139
1387	5387	なくす	631	candidate		139	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 139
1388	5388	怒る	634	candidate		139	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 139
1389	5389	笑う	635	candidate		139	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 139
1390	5390	泣く	636	candidate		139	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 139
1391	5391	喜ぶ	637	candidate		140	Daily Life	Common Verbs	core-verbs-more	Common Verbs 140
1392	5392	驚く	638	candidate		140	Daily Life	Common Verbs	core-verbs-more	Common Verbs 140
1393	5393	困る	639	candidate		140	Daily Life	Common Verbs	core-verbs-more	Common Verbs 140
1394	5394	残念	643	candidate		140	Daily Life	Common Verbs	core-verbs-more	Common Verbs 140
1395	5395	親切	644	candidate		140	Daily Life	Common Verbs	core-verbs-more	Common Verbs 140
1396	5396	真面目	646	candidate		140	Daily Life	Common Verbs	core-verbs-more	Common Verbs 140
1397	5397	正直	647	candidate		140	Daily Life	Common Verbs	core-verbs-more	Common Verbs 140
1398	5398	特別	648	candidate		140	Daily Life	Common Verbs	core-verbs-more	Common Verbs 140
1399	5399	普通	649	candidate		140	Daily Life	Common Verbs	core-verbs-more	Common Verbs 140
1400	5400	自由	650	candidate		140	Daily Life	Common Verbs	core-verbs-more	Common Verbs 140
1401	5401	無理	652	candidate		141	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 141
1402	5402	十分	653	candidate		141	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 141
1403	5403	細い	654	candidate		141	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 141
1404	5404	太い	655	candidate		141	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 141
1405	5405	厚い	656	candidate		141	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 141
1406	5406	薄い	657	candidate		141	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 141
1407	5407	深い	658	candidate		141	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 141
1408	5408	浅い	659	candidate		141	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 141
1409	5409	柔らかい	660	candidate		141	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 141
1410	5410	固い	661	candidate		141	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 141
1411	5411	丸い	662	candidate		142	Work & Business	Business Basics	core-business	Business Vocabulary 142
1412	5412	きれい	663	candidate		142	Work & Business	Business Basics	core-business	Business Vocabulary 142
1413	5413	うるさい	664	candidate		142	Work & Business	Business Basics	core-business	Business Vocabulary 142
1414	5414	つまらない	665	candidate		142	Work & Business	Business Basics	core-business	Business Vocabulary 142
1415	5415	おかしい	666	candidate		142	Work & Business	Business Basics	core-business	Business Vocabulary 142
1416	5416	恥ずかしい	667	candidate		142	Work & Business	Business Basics	core-business	Business Vocabulary 142
1417	5417	珍しい	668	candidate		142	Work & Business	Business Basics	core-business	Business Vocabulary 142
1418	5418	すばらしい	669	candidate		142	Work & Business	Business Basics	core-business	Business Vocabulary 142
1419	5419	一緒	670	candidate		142	Work & Business	Business Basics	core-business	Business Vocabulary 142
1420	5420	別々	671	candidate		142	Work & Business	Business Basics	core-business	Business Vocabulary 142
1421	5421	同じ	672	candidate		143	Society & Public Affairs	Public Life	core-public	Public Life 143
1422	5422	違う	673	candidate		143	Society & Public Affairs	Public Life	core-public	Public Life 143
1423	5423	いろいろ	674	candidate		143	Society & Public Affairs	Public Life	core-public	Public Life 143
1424	5424	様々	675	candidate		143	Society & Public Affairs	Public Life	core-public	Public Life 143
1425	5425	たいてい	676	candidate		143	Society & Public Affairs	Public Life	core-public	Public Life 143
1426	5426	だいたい	677	candidate		143	Society & Public Affairs	Public Life	core-public	Public Life 143
1427	5427	だんだん	678	candidate		143	Society & Public Affairs	Public Life	core-public	Public Life 143
1428	5428	とうとう	679	candidate		143	Society & Public Affairs	Public Life	core-public	Public Life 143
1429	5429	やっと	680	candidate		143	Society & Public Affairs	Public Life	core-public	Public Life 143
1430	5430	ついに	681	candidate		143	Society & Public Affairs	Public Life	core-public	Public Life 143
1431	5431	しっかり	682	candidate		144	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 144
1432	5432	はっきり	683	candidate		144	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 144
1433	5433	ちゃんと	684	candidate		144	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 144
1434	5434	なかなか	685	candidate		144	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 144
